timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
2020-08-11 13:32:58.548	516686260	False	7	1207.7959	384.6349	1202.446	364.0483	18.085050000000003	1178.3108	313.8965	1178.3108	313.8965	17.1992	0.3137	0.4905	1237.2809	455.3735	1236.8242	435.4843	18.9709	0.4538	0.4978
2020-08-11 13:32:58.615	516686327	False	7	1201.7703	393.2579	1211.2959	378.8589	17.7918	1185.8309	326.6472	1192.5402	343.5377	17.0311	0.3137	0.4905	1217.7095	459.8686	1244.1124	444.4665	18.5525	0.4537	0.4976
2020-08-11 13:32:58.648	516686360	False	7	1245.83	426.8168	1209.0388	374.3485	17.7098	1231.1405	412.158	1202.2858	360.8616	17.175	0.3139	0.4908	1260.5194	441.4756	1260.5194	441.4756	18.2446	0.4538	0.4975
2020-08-11 13:32:58.681	516686393	False	7	1232.8057	390.1833	1211.1025	387.8782	17.46315	1241.3046	284.9087	1210.2754	345.5558	16.4388	0.3141	0.4903	1224.3069	495.4579	1224.3069	495.4579	18.4875	0.4537	0.4977
2020-08-11 13:32:58.748	516686460	True	7	1229.4824	363.0438	1210.9739	393.5616	17.10615	1232.2821	267.3495	1212.321	331.9032	16.3429	0.3139	0.4904	1226.6827	458.7381	1213.5222	469.5009	17.8694	0.4536	0.4977
2020-08-11 13:32:58.781	516686493	True	7	1228.2991	425.1021	1211.7397	395.3339	17.67005	1218.826	427.3195	1213.2893	344.1694	17.0077	0.3139	0.4912	1237.7722	422.8846	1219.642	457.6963	18.3324	0.4536	0.4977
2020-08-11 13:32:58.814	516686526	True	7	1202.6771	392.954	1212.1886	396.9636	17.2287	1188.2833	320.3887	1210.4668	341.394	16.2317	0.3138	0.491	1217.0709	465.5194	1219.1597	459.1767	18.2257	0.4536	0.4981
2020-08-11 13:32:58.881	516686593	True	7	1255.8372	401.4276	1213.083	399.4327	17.385550000000002	1266.4972	341.5103	1213.7755	343.265	16.9937	0.314	0.4912	1245.1772	461.3449	1222.656	456.5664	17.7774	0.4536	0.4982
2020-08-11 13:32:58.915	516686627	True	7	1215.5188	422.284	1213.6447	400.033	17.54835	1190.2534	412.4225	1211.7235	349.6609	17.4663	0.3137	0.4915	1240.7842	432.1456	1225.0912	453.303	17.6304	0.4535	0.4981
2020-08-11 13:32:58.948	516686660	True	7	1291.2986	323.5117	1213.8556	399.4012	17.0215	1304.0245	286.7454	1304.0245	286.7454	16.9009	0.3139	0.4911	1278.5726	360.2779	1231.4741	442.2544	17.1421	0.4536	0.4978
2020-08-11 13:32:58.981	516686693	False	7	1339.7528	410.3779	1327.8718	402.6442	17.3504	1327.8718	402.6442	1327.8718	402.6442	17.258	0.3142	0.4916	1351.6338	418.1115	1351.6338	418.1115	17.4428	0.4539	0.4981
2020-08-11 13:32:59.015	516686727	False	7	1326.5	376.7766	1311.5508	422.9714	17.21015	1360.1497	284.9572	1344.0314	343.7256	16.9795	0.3141	0.4913	1292.8505	468.5961	1292.8505	468.5961	17.4408	0.4535	0.4983
2020-08-11 13:32:59.047	516686759	False	7	1363.1365	343.7499	1326.0568	397.7544	16.97715	1373.8104	262.3546	1354.0273	316.3868	16.2467	0.3139	0.4912	1352.4626	425.1451	1322.6946	446.8429	17.7076	0.4535	0.4982
2020-08-11 13:32:59.081	516686793	False	7	1299.2141	349.2909	1326.5397	396.2849	16.8273	1269.918	282.1378	1332.8706	307.5702	16.5894	0.3135	0.4914	1328.5103	416.4439	1324.692	436.6299	17.0652	0.4533	0.4982
2020-08-11 13:32:59.114	516686826	False	7	1307.5457	378.4109	1325.833	391.3058	17.186950000000003	1312.0291	323.2466	1328.5558	310.5601	16.5986	0.3136	0.4917	1303.0624	433.5753	1319.2814	435.7933	17.7753	0.4531	0.4984
2020-08-11 13:32:59.147	516686859	False	7	1339.9858	417.1832	1324.9028	399.6354	17.362250000000003	1351.2701	413.9267	1351.2701	413.9267	17.3654	0.3136	0.4922	1328.7015	420.4398	1321.1967	432.6185	17.3591	0.4531	0.4985
2020-08-11 13:32:59.181	516686893	True	7	1312.621	388.014	1326.6675	394.0747	17.401600000000002	1345.8484	333.1157	1345.8484	333.1157	17.1968	0.3134	0.4921	1279.3936	442.9124	1314.0842	434.3013	17.6064	0.4529	0.4987
2020-08-11 13:32:59.214	516686926	True	7	1326.293	389.8299	1325.8602	393.6314	17.383000000000003	1298.4355	379.1496	1322.1117	356.162	17.5015	0.3132	0.4925	1354.1504	400.5102	1319.936	429.271	17.2645	0.453	0.4987
2020-08-11 13:32:59.247	516686959	True	7	1314.6653	379.4075	1322.9703	390.4891	17.0478	1267.1753	397.0257	1303.6815	369.8802	17.2093	0.3129	0.4926	1362.1552	361.7894	1325.4727	420.3571	16.8863	0.4528	0.4985
2020-08-11 13:32:59.281	516686993	True	7	1323.0349	436.1685	1322.2682	391.1216	17.45705	1344.4519	400.726	1313.8652	377.7416	17.5936	0.3129	0.4928	1301.618	471.6109	1322.7739	426.1573	17.3205	0.4525	0.499
2020-08-11 13:32:59.314	516687026	True	7	1360.1692	408.5914	1322.6202	392.8026	17.1116	1390.2667	398.6387	1329.3628	382.0965	16.9074	0.313	0.4926	1330.0717	418.5441	1323.6018	425.2471	17.3158	0.4525	0.4987
2020-08-11 13:32:59.348	516687060	True	7	912.3441	407.6015	1321.7566	394.267	17.4958	901.9481	385.0747	901.9481	385.0747	17.5244	0.3095	0.4923	922.7402	430.1283	922.7402	430.1283	17.4672	0.4491	0.4981
2020-08-11 13:32:59.381	516687093	False	7	546.1218	439.1919	546.1218	439.1919	17.737650000000002	546.8829	435.342	546.8829	435.342	18.0107	0.307	0.493	545.3606	443.0417	545.3606	443.0417	17.4646	0.4464	0.4979
2020-08-11 13:32:59.413	516687125	False	7	536.4688	432.116	541.2891	435.6494	17.639400000000002	562.0873	378.797	554.4948	407.0334	17.6223	0.3066	0.4931	510.8502	485.4349	528.0834	464.2654	17.6565	0.446	0.4982
2020-08-11 13:32:59.447	516687159	False	7	536.3846	403.6534	540.142	431.6105	17.2743	527.5043	388.66	545.4727	400.835	17.078	0.3062	0.4934	545.265	418.6467	533.8057	449.0305	17.4706	0.4458	0.498
2020-08-11 13:32:59.480	516687192	False	7	545.0043	422.1243	540.3381	429.3169	17.217799999999997	559.8835	415.3446	549.0828	404.4357	17.3039	0.3061	0.4933	530.1251	428.9041	532.8774	443.9226	17.1317	0.4456	0.4977
2020-08-11 13:32:59.580	516687292	False	7	564.0918	369.6793	564.0918	369.6793	16.59035	523.4664	369.2411	523.4664	369.2411	16.3154	0.3064	0.4933	604.7172	370.1174	604.7172	370.1174	16.8653	0.4461	0.4979
2020-08-11 13:32:59.614	516687326	False	7	578.4809	449.2351	571.2955	409.5079	17.39915	622.9343	431.9273	573.2639	400.6242	17.1961	0.3067	0.4936	534.0275	466.5429	569.3272	418.3916	17.6022	0.4462	0.4985
2020-08-11 13:32:59.648	516687360	False	7	569.0745	448.5309	570.5723	415.767	17.350099999999998	520.3653	426.9706	555.6404	409.4969	16.9342	0.3068	0.4936	617.7836	470.0911	585.488	435.7799	17.766	0.4467	0.4987
2020-08-11 13:32:59.681	516687393	False	7	555.8091	475.5968	570.789	423.1907	17.726950000000002	519.1898	481.0758	546.4418	427.6245	17.4515	0.307	0.4939	592.4283	470.1178	587.2557	444.5677	18.0024	0.4467	0.4988
2020-08-11 13:32:59.748	516687460	False	7	630.7532	611.8053	580.9723	431.7677	17.56635	637.1776	630.2887	637.1776	630.2887	17.3234	0.3079	0.4951	624.3287	593.322	624.3287	593.322	17.8093	0.4472	0.4998
2020-08-11 13:32:59.814	516687526	False	7	602.0137	586.3967	629.0054	592.2193	17.23815	604.7664	603.3065	624.8401	609.499	17.2133	0.308	0.4949	599.2611	569.4868	633.1705	574.9396	17.263	0.4475	0.4995
2020-08-11 13:32:59.847	516687559	False	7	647.4425	564.506	632.3745	587.0784	16.885199999999998	628.132	574.9675	625.908	597.9291	17.0472	0.3082	0.4947	666.753	554.0446	644.3547	567.9357	16.7232	0.4479	0.4993
2020-08-11 13:32:59.880	516687592	False	7	622.7096	651.1239	631.9802	592.274	17.99525	632.8052	660.9412	627.6266	613.7709	18.2981	0.3085	0.4948	612.6139	641.3067	636.3486	586.4088	17.6924	0.4479	0.4997
2020-08-11 13:32:59.914	516687626	False	7	632.9271	640.4742	632.7095	594.8519	17.64715	609.168	675.9229	623.8721	626.447	18.2697	0.3086	0.4947	656.6862	605.0256	640.4298	590.2748	17.0246	0.4482	0.4995
2020-08-11 13:32:59.947	516687659	False	7	665.5219	692.5096	634.6857	602.6211	18.1584	665.6769	689.6934	665.6769	689.6934	18.6281	0.3089	0.4948	665.3667	695.3259	665.3667	695.3259	17.6887	0.4485	0.4999
2020-08-11 13:32:59.981	516687693	False	7	647.8584	625.9474	647.8584	625.9474	17.592	678.559	666.8743	678.559	666.8743	18.2325	0.309	0.4945	617.1578	585.0206	617.1578	585.0206	16.9515	0.4486	0.4994
2020-08-11 13:33:00.015	516687727	False	7	619.1619	585.9999	633.4918	605.9481	17.392049999999998	576.3002	606.4899	627.3644	636.6435	17.8923	0.309	0.4943	662.0234	565.5099	639.6193	575.2528	16.8918	0.4489	0.4993
2020-08-11 13:33:00.046	516687758	False	7	706.3005	613.65	643.6985	612.7427	17.73755	678.5528	664.3723	644.413	645.8745	18.5938	0.31	0.4942	734.0482	562.9277	671.2675	571.1104	16.8813	0.4499	0.4993
2020-08-11 13:33:00.114	516687826	False	7	1357.8995	468.9025	771.1556	589.3947	17.15495	1331.6925	427.6687	932.9831	564.7416	17.0973	0.3146	0.4922	1384.1066	510.1364	964.0383	549.0912	17.2126	0.4543	0.4986
2020-08-11 13:33:00.147	516687859	False	7	1339.554	472.8529	886.2031	569.9103	17.651249999999997	1341.0394	431.1383	1341.0394	431.1383	17.6495	0.3147	0.4926	1338.0685	514.5675	1338.0685	514.5675	17.653	0.4544	0.4991
2020-08-11 13:33:00.214	516687926	False	7	1360.7993	475.7885	1369.1753	466.359	17.385849999999998	1389.3394	360.8065	1377.9869	396.9489	16.9755	0.3149	0.4926	1332.2593	590.7705	1360.3638	535.769	17.7962	0.4544	0.4997
2020-08-11 13:33:00.246	516687958	False	7	1332.8801	513.5276	1362.4548	478.3423	17.413899999999998	1348.8932	434.6584	1368.2671	409.5108	17.0881	0.3147	0.493	1316.8669	592.397	1345.7554	554.8187	17.7397	0.4543	0.4998
2020-08-11 13:33:00.280	516687992	False	7	1314.4336	513.9187	1356.1451	487.3931	17.00505	1324.1277	476.7663	1357.1111	426.4771	16.8793	0.3145	0.4934	1304.7394	551.0712	1335.319	554.0151	17.1308	0.454	0.4999
2020-08-11 13:33:00.314	516688026	False	7	1323.2764	482.9141	1351.926	492.6717	16.8861	1312.9569	403.0287	1348.0593	421.8207	16.7965	0.3143	0.4933	1333.5958	562.7995	1334.8342	555.9053	16.9757	0.454	0.5001
2020-08-11 13:33:00.349	516688061	False	7	1255.7814	569.3889	1345.493	496.8126	17.39895	1281.6235	524.251	1281.6235	524.251	17.2021	0.3142	0.4939	1229.9392	614.5267	1229.9392	614.5267	17.5958	0.4537	0.5004
2020-08-11 13:33:00.380	516688092	True	7	1295.6038	565.511	1336.8878	508.6228	17.399700000000003	1294.2347	497.0026	1294.2347	497.0026	17.0272	0.3144	0.4937	1296.9728	634.0195	1296.9728	634.0195	17.7722	0.454	0.5004
2020-08-11 13:33:00.413	516688125	True	7	1286.6091	536.1816	1329.9569	515.0565	17.0644	1288.9222	469.792	1291.5751	483.3799	16.5699	0.3145	0.4933	1284.2959	602.5712	1290.6262	618.2753	17.5589	0.4541	0.5002
2020-08-11 13:33:00.448	516688160	True	7	1304.087	516.1641	1325.1991	519.9156	17.144599999999997	1304.8409	451.8148	1296.0114	472.7904	17.0556	0.3146	0.493	1303.3331	580.5133	1294.8691	605.6078	17.2336	0.4541	0.4999
2020-08-11 13:33:00.547	516688259	True	7	1282.7308	444.9948	1319.5345	532.1948	16.17265	1295.1144	297.601	1295.1144	297.601	14.4802	0.3148	0.4916	1270.3473	592.3884	1304.8114	592.3646	17.8651	0.4543	0.4996
MSG	2020-08-11 13:33:00.646.0	516688328	image offline at 67897
MSG	2020-08-11 13:33:00.653.0	516688335	TRIALEND 0
2020-08-11 13:33:00.614	516688326	False	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MSG	2020-08-11 13:33:00.655.0	516688326	stop_recording
MSG	2020-08-11 13:33:05.304.0	516692985	start_recording
MSG	2020-08-11 13:33:05.304.0	516692985	TRIALSTART 1
MSG	2020-08-11 13:33:05.311.0	516692992	IMAGENAME domino_02.png
2020-08-11 13:33:05.276	516692988	True	7	990.4207	533.3596	971.4299	517.3812	24.316499999999998	1027.0521	530.1968	996.7789	513.6619	24.2833	0.3314	0.4987	953.7891	536.5224	951.1559	529.3745	24.3497	0.4712	0.5053
MSG	2020-08-11 13:33:05.323.0	516692996	image online at 72574
2020-08-11 13:33:05.310	516693022	True	7	959.6082	513.6435	971.2916	517.859	24.18535	976.7376	487.2511	995.6481	511.9727	23.8041	0.3313	0.4985	942.4788	540.0359	950.4899	530.2625	24.5666	0.4712	0.5053
2020-08-11 13:33:05.342	516693054	True	7	976.5801	530.6365	971.2488	518.3163	24.263849999999998	1001.1961	525.3104	996.1758	512.8769	24.2077	0.3314	0.4985	951.9641	535.9625	950.563	530.7765	24.32	0.4712	0.5053
2020-08-11 13:33:05.376	516693088	True	7	1004.4088	485.2984	971.2719	518.5798	24.31955	1037.183	491.6716	998.9806	511.5685	24.0971	0.3315	0.4985	971.6347	478.9252	952.0067	527.2654	24.542	0.4712	0.5053
2020-08-11 13:33:05.410	516693122	True	7	963.0894	536.6096	973.2581	518.1796	24.48695	1017.9432	508.1305	1000.4361	511.3491	24.3221	0.3314	0.4986	908.2355	565.0886	949.0747	529.7889	24.6518	0.471	0.5055
2020-08-11 13:33:05.448	516693160	True	7	1003.6113	538.6777	972.946	518.7076	24.2315	1061.6863	515.7742	1004.5206	511.6097	23.9668	0.3313	0.4984	945.5364	561.5812	948.7617	531.9386	24.4962	0.4708	0.5054
2020-08-11 13:33:05.476	516693188	True	7	991.6503	511.0097	972.6316	519.2039	24.0126	1037.6991	485.3524	1006.9773	510.007	23.7715	0.3311	0.4982	945.6014	536.667	948.4752	532.3708	24.2537	0.4707	0.5051
2020-08-11 13:33:05.509	516693221	True	7	976.3276	523.3826	973.1401	519.3733	24.3236	1021.619	514.3	1008.3533	510.1909	24.2306	0.3308	0.4982	931.0363	532.465	947.2903	532.5056	24.4166	0.4703	0.5051
2020-08-11 13:33:05.542	516693254	True	7	957.3422	498.8152	971.4846	520.3178	23.614449999999998	979.0034	459.4854	1006.8904	507.3759	22.9266	0.3304	0.4978	935.6809	538.145	946.4469	532.9725	24.3023	0.4701	0.505
2020-08-11 13:33:05.609	516693321	True	7	933.6934	511.5384	968.3156	522.1157	23.7622	930.677	494.3788	1003.5732	501.7147	23.2558	0.3299	0.4982	936.7098	528.698	945.739	533.2733	24.2686	0.4698	0.505
2020-08-11 13:33:05.642	516693354	True	7	1364.1487	553.0116	968.4276	521.9238	23.45515	1410.6744	559.6936	1410.6744	559.6936	22.6698	0.333	0.4988	1317.6228	546.3296	1317.6228	546.3296	24.2405	0.4723	0.5056
2020-08-11 13:33:05.709	516693421	False	7	1366.9275	558.8444	1375.4303	536.3503	21.857	1402.2889	539.8049	1412.342	496.1059	21.2541	0.3333	0.4989	1331.566	577.8839	1338.5186	576.5947	22.4599	0.4729	0.506
2020-08-11 13:33:05.742	516693454	False	7	1362.5835	531.3408	1376.2588	530.4988	20.87945	1377.2811	462.9993	1400.5884	485.0977	19.8352	0.3336	0.4985	1347.886	599.6824	1341.6426	584.3256	21.9237	0.4731	0.5062
2020-08-11 13:33:05.776	516693488	False	7	1354.0258	595.5881	1365.7191	549.4688	19.660249999999998	0.0	0.0	0.0	0.0	18.351	0.3341	0.4979	1354.0258	595.5881	1344.7692	587.1973	20.9695	0.4736	0.5062
2020-08-11 13:33:05.809	516693521	False	7	1401.7566	499.6257	1370.4233	542.6506	19.1589	1465.1183	458.591	1416.8076	478.425	18.4573	0.3349	0.4981	1338.3948	540.6604	1343.4961	577.7894	19.8605	0.4741	0.5058
2020-08-11 13:33:05.843	516693555	False	7	1346.9102	402.5068	1376.9083	520.7657	17.862000000000002	1345.4457	263.8771	1402.37	434.828	16.4449	0.3353	0.4966	1348.3746	541.1365	1348.3746	541.1365	19.2791	0.4749	0.5056
2020-08-11 13:33:05.875	516693587	False	7	1376.3276	496.831	1361.34	575.2919	19.17295	1391.3152	418.3701	1391.3152	418.3701	19.0044	0.3365	0.4962	1361.34	575.2919	1361.34	575.2919	19.3415	0.476	0.5052
2020-08-11 13:33:05.909	516693621	False	7	1351.2819	483.6785	1387.8497	449.0642	18.831850000000003	1428.1747	370.0427	1428.1747	370.0427	18.0587	0.3382	0.4946	1274.389	597.3144	1317.8091	586.3172	19.605	0.4773	0.5045
2020-08-11 13:33:05.942	516693654	False	7	1343.8759	490.6338	1372.2375	467.7148	18.144399999999997	1340.8907	442.0056	1384.4771	406.0701	17.889	0.3399	0.4928	1346.861	539.2619	1327.4604	570.5841	18.3998	0.4795	0.5032
2020-08-11 13:33:06.009	516693721	False	7	541.4809	394.2896	1323.6287	456.0721	17.10725	577.0681	392.8498	1188.8727	403.1827	17.4061	0.3395	0.4889	505.8937	395.7293	1160.9917	536.4296	16.8084	0.4785	0.5012
2020-08-11 13:33:06.075	516693787	False	7	500.2336	403.5389	470.8525	422.5977	16.9194	529.6146	384.4803	529.6146	384.4803	17.1129	0.3436	0.4869	470.8525	422.5977	470.8525	422.5977	16.7259	0.4827	0.5027
2020-08-11 13:33:06.109	516693821	False	7	549.6325	418.2066	552.4754	408.5874	16.6951	587.7476	395.1375	587.7476	395.1375	16.8535	0.345	0.4875	511.5175	441.2757	491.2109	431.9486	16.5367	0.484	0.5051
2020-08-11 13:33:06.176	516693888	False	7	522.732	463.4711	534.8465	417.1991	16.63595	547.3236	492.8532	556.6031	447.844	17.1172	0.3442	0.4913	498.1404	434.0891	493.7481	411.2742	16.1547	0.4831	0.5096
2020-08-11 13:33:06.209	516693921	False	7	508.4136	378.513	530.9708	417.1599	16.3548	516.4538	377.6218	546.425	430.2558	16.4496	0.3424	0.4931	500.3734	379.4043	495.1257	404.773	16.26	0.4813	0.5108
2020-08-11 13:33:06.244	516693956	False	7	553.8193	437.1263	529.3091	417.6072	16.59515	594.7313	450.3885	556.1323	434.3348	16.6337	0.3404	0.4956	512.9073	423.8641	498.1965	407.9509	16.5566	0.4791	0.512
2020-08-11 13:33:06.275	516693987	False	7	547.5038	428.3128	542.638	430.9157	16.479300000000002	551.8318	464.2884	555.3972	439.4698	16.9161	0.3382	0.4973	543.1758	392.3372	504.8997	405.6149	16.0425	0.4768	0.5121
2020-08-11 13:33:06.342	516694054	False	7	537.516	413.1764	528.4357	418.6366	16.64705	564.4257	378.8775	555.8935	429.7263	16.4943	0.3339	0.4965	510.6063	447.4753	505.9791	407.9746	16.7998	0.4722	0.51
2020-08-11 13:33:06.408	516694120	False	7	560.1527	444.99	537.6461	422.0221	16.57615	585.2297	381.7489	559.2737	426.8337	16.1173	0.3308	0.4932	535.0757	508.2311	508.7312	422.585	17.035	0.469	0.5064
2020-08-11 13:33:06.442	516694154	False	7	554.3829	422.7276	537.8275	422.6808	16.25995	580.9696	461.0234	561.4948	430.0836	16.4309	0.3294	0.491	527.7963	384.4318	510.6478	419.3753	16.089	0.4675	0.5036
2020-08-11 13:33:06.508	516694220	True	7	438.8143	430.7892	534.2012	421.7468	16.375	450.6126	473.7575	450.6126	473.7575	16.8599	0.3251	0.487	427.0159	387.8209	506.6301	413.7505	15.8901	0.4635	0.4988
2020-08-11 13:33:06.541	516694253	True	7	409.8225	442.0983	522.4594	429.8233	16.500349999999997	444.4611	483.6095	444.4611	483.6095	16.5736	0.3226	0.4865	375.1839	400.587	375.1839	400.587	16.4271	0.4612	0.4975
2020-08-11 13:33:06.575	516694287	True	7	447.7579	401.6712	512.5688	427.437	16.44425	463.5265	419.6898	454.006	451.6089	16.6341	0.3201	0.4871	431.9894	383.6526	431.9894	383.6526	16.2544	0.4589	0.497
2020-08-11 13:33:06.642	516694354	True	7	443.173	401.1909	502.4382	424.2566	16.4794	390.3745	413.4906	462.5547	456.9971	16.5193	0.316	0.4899	495.9714	388.8911	465.5361	374.1051	16.4395	0.4555	0.4977
2020-08-11 13:33:06.675	516694387	True	7	469.4517	414.7065	498.472	423.3846	16.366500000000002	492.3577	446.5843	468.5673	454.8225	16.6795	0.3152	0.4914	446.5458	382.8287	460.8274	376.3124	16.0535	0.4544	0.4984
2020-08-11 13:33:06.708	516694420	True	7	494.1331	438.0821	494.7604	419.9935	16.50025	523.4606	458.6413	523.4606	458.6413	16.5226	0.3145	0.4925	464.8055	417.5229	461.6706	384.6996	16.4779	0.4538	0.4988
2020-08-11 13:33:06.775	516694487	True	7	476.0787	436.4987	493.0514	425.1635	17.19865	485.2607	425.7682	503.3487	474.4666	16.9163	0.3137	0.4933	466.8966	447.2292	458.6402	394.3349	17.481	0.4533	0.4993
2020-08-11 13:33:06.808	516694520	False	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-08-11 13:33:06.841	516694553	False	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-08-11 13:33:06.875	516694587	False	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-08-11 13:33:06.909	516694621	False	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-08-11 13:33:06.941	516694653	False	7	1301.7573	284.8373	758.3649	387.9098	19.10085	1265.2504	216.1426	758.3649	387.9098	18.0529	0.3206	0.4932	1338.2642	353.5321	1338.2642	353.5321	20.1488	0.4604	0.4998
2020-08-11 13:33:06.974	516694686	False	7	1347.0032	321.8297	1170.6274	345.1121	17.20745	1361.3184	313.2923	911.3968	368.6983	15.8851	0.3211	0.4938	1332.6881	330.367	1332.6881	330.367	18.5298	0.4605	0.4997
2020-08-11 13:33:07.042	516694754	False	7	1330.6191	437.3201	1191.3357	400.917	16.595399999999998	1324.1394	368.5951	1324.1394	368.5951	16.1053	0.3213	0.4946	1337.0988	506.0451	1301.098	461.3846	17.0855	0.461	0.5012
2020-08-11 13:33:07.075	516694787	False	7	1311.1182	397.4581	1220.86	397.074	16.552	1311.5613	309.9044	1311.5613	309.9044	16.0973	0.3213	0.495	1310.6752	485.0118	1303.5199	467.5665	17.0067	0.4609	0.5017
2020-08-11 13:33:07.108	516694820	False	7	1347.8435	418.3818	1241.7524	400.2836	17.02715	1387.4596	302.0806	1349.5587	305.9876	16.212	0.3216	0.4952	1308.2274	534.6829	1304.4958	481.4073	17.8423	0.4609	0.5022
2020-08-11 13:33:07.141	516694853	False	7	1317.0769	479.0966	1317.4072	409.6687	16.86285	0.0	0.0	0.0	0.0	16.1821	0.3213	0.495	1317.0769	479.0966	1317.0769	479.0966	17.5436	0.4609	0.5019
2020-08-11 13:33:07.175	516694887	False	7	1287.6204	426.2638	1295.2595	438.0858	17.162	1312.7627	313.3736	1337.3058	308.4534	15.9342	0.3212	0.4957	1262.4779	539.1539	1262.4779	539.1539	18.3898	0.4605	0.5026
2020-08-11 13:33:07.208	516694920	False	7	1275.1558	478.4049	1289.9756	456.546	17.3354	1284.9996	392.6877	1324.1135	329.7045	16.7977	0.3209	0.4964	1265.312	564.1221	1263.8967	551.654	17.8731	0.4602	0.5028
2020-08-11 13:33:07.274	516694986	False	7	1268.3801	505.8252	1277.6527	506.0464	17.97415	1258.6958	493.6848	1258.6958	493.6848	17.9118	0.3203	0.4971	1278.0645	517.9656	1267.3489	549.4341	18.0365	0.4598	0.5024
2020-08-11 13:33:07.341	516695053	True	7	1283.6392	504.1964	1288.9735	496.32	18.435299999999998	1319.9221	433.4527	1323.3152	444.6708	18.169	0.32	0.4974	1247.3562	574.9401	1270.3584	544.5956	18.7016	0.4594	0.5025
2020-08-11 13:33:07.375	516695087	True	7	1305.9774	482.7103	1291.1372	494.6634	18.19995	1315.8512	468.9514	1320.8109	452.7797	18.1598	0.32	0.4972	1296.1036	496.4693	1274.1782	537.4617	18.2401	0.4594	0.5017
2020-08-11 13:33:07.408	516695120	True	7	1303.8701	507.4037	1291.7703	495.8693	18.38915	1314.6877	496.766	1319.2527	463.8912	18.4434	0.3198	0.4971	1293.0526	518.0414	1276.7094	534.8065	18.3349	0.4592	0.5016
2020-08-11 13:33:07.441	516695153	True	7	1326.7083	485.5758	1290.4484	499.9261	18.453400000000002	1350.2091	476.5924	1325.5184	466.551	18.6155	0.3197	0.4973	1303.2073	494.5592	1279.9204	529.9314	18.2913	0.4591	0.5016
2020-08-11 13:33:07.507	516695219	True	7	1231.6187	487.7247	1287.7542	494.7098	18.4602	1274.7424	408.1916	1274.7424	408.1916	17.9981	0.3194	0.4979	1188.4948	567.2579	1269.4296	539.9522	18.9223	0.4586	0.5026
2020-08-11 13:33:07.574	516695286	True	7	1276.3782	534.7919	1286.0359	496.1678	18.768900000000002	1319.5959	472.7946	1293.3849	465.5943	18.4141	0.3199	0.4997	1233.1605	596.7891	1268.0116	542.2576	19.1237	0.4589	0.5041
2020-08-11 13:33:07.607	516695319	True	7	1258.8203	466.9097	1285.1525	496.3202	18.8185	1275.0447	364.9594	1288.8159	440.2925	18.311	0.3201	0.4999	1242.5959	568.86	1265.7793	544.5448	19.326	0.4592	0.5046
2020-08-11 13:33:07.641	516695353	True	7	1290.8754	525.8424	1284.2728	497.8064	18.96045	1319.3789	518.1665	1295.0393	456.0161	18.7636	0.3203	0.5012	1262.3718	533.5184	1265.3186	543.8408	19.1573	0.4594	0.5051
2020-08-11 13:33:07.674	516695386	True	7	1243.6353	539.587	1283.6779	497.833	19.1904	1258.0913	485.5467	1288.8033	461.111	18.8212	0.3202	0.5015	1229.1792	593.6273	1262.42	547.6965	19.5596	0.4593	0.5056
2020-08-11 13:33:07.707	516695419	True	7	1243.54	515.7727	1282.4962	499.1801	18.65735	1232.8331	478.5108	1280.5303	463.7825	18.3621	0.3201	0.5014	1254.2471	553.0345	1261.567	548.3183	18.9526	0.4594	0.5055
2020-08-11 13:33:07.741	516695453	True	7	1248.7379	521.6148	1281.7721	498.635	19.1963	1292.1843	443.7002	1281.9332	461.2831	18.7228	0.3204	0.5013	1205.2915	599.5294	1257.3768	552.1249	19.6698	0.4593	0.5058
2020-08-11 13:33:07.841	516695553	True	7	1284.8375	480.1627	1280.1729	499.6571	18.8144	1289.0623	398.4803	1301.3916	408.5554	18.4555	0.3209	0.5011	1280.6128	561.8451	1255.1586	554.7917	19.1733	0.4599	0.5057
2020-08-11 13:33:07.873	516695585	True	7	1281.0803	454.6181	1280.0438	498.0119	18.60015	1307.7267	387.4878	1303.4913	401.4859	18.0561	0.3212	0.501	1254.4338	521.7484	1254.7692	553.047	19.1442	0.46	0.5055
2020-08-11 13:33:07.907	516695619	True	7	1270.0076	526.1552	1278.1556	501.2946	19.432699999999997	1327.7675	528.3491	1309.6069	433.4453	19.3497	0.3214	0.5016	1212.2478	523.9613	1251.8191	551.473	19.5157	0.4601	0.5056
